34211.851755075,2,11885494,12,2238100,-1
34211.869088933,2,11885510,50,2238100,1
34211.884176168,4,11885353,10,2238097,-1
34211.891175527,3,11885628,200,2238100,-1
34211.900679908,2,11885609,250,2238100,-1
34211.913146872,3,11885536,10,2238100,1
34211.919317836,3,11885191,950,2238100,-1
34211.925847841,1,11885707,100,2238120,-1
34211.960950640,1,11885708,10,2238092,1
34211.972800327,1,11885709,1000,2238095,1
34211.978330790,1,11885710,200,2238084,1
34211.978765262,3,11885601,100,2238100,1
34211.987759013,4,11885241,10,2238105,-1
34211.987862268,1,11885711,500,2238081,1
34211.989905263,1,11885712,50,2238119,-1
34211.991655434,3,11885413,10,2238100,1
34211.998685575,3,11885172,100,2238100,-1
34212.006211124,4,11885363,25,2238103,-1
34212.006254507,4,11885599,10,2238102,-1
34212.010818877,1,11885713,200,2238094,1
34212.050611795,2,11885535,12,2238100,-1
34212.051809156,1,11885714,10,2238083,1
34212.066175508,2,11885237,3,2238100,1
34212.067033788,1,11885715,200,2238120,-1
34212.078650797,1,11885716,1000,2238110,-1
34212.084236289,4,11885579,25,2238100,1
34212.086212233,1,11885717,100,2238087,1
34212.096957722,1,11885718,1000,2238119,-1
34212.110483694,1,11885719,50,2238107,-1
34212.119521409,1,11885720,25,2238116,-1
34212.132021360,1,11885721,100,2238112,-1
34212.141263718,1,11885722,200,2238105,-1
34212.142407021,1,11885723,10,2238099,1
34212.142950024,2,11885369,125,2238100,1
34212.147772940,1,11885724,100,2238097,1
34212.155111568,1,11885725,100,2238116,-1
34212.158145148,4,11885630,10,2238095,-1
34212.204935000,1,11885726,200,2238111,-1
34212.210778935,1,11885727,100,2238106,-1
34212.212223278,1,11885728,100,2238081,1
34212.223013687,2,11885581,250,2238100,1
34212.231274883,1,11885729,100,2238116,-1
34212.236019784,3,11885446,90,2238100,1
34212.239883511,1,11885730,200,2238112,-1
34212.248653417,2,11885521,100,2238100,1
34212.249677622,1,11885731,100,2238102,-1
34212.252522679,2,11885707,50,2238100,-1
34212.253200118,1,11885732,50,2238082,1
34212.259378834,2,11885548,50,2238100,-1
34212.262479731,2,11885475,50,2238100,-1
34212.267223665,2,11885589,50,2238100,1
34212.268277900,1,11885733,100,2238106,-1
34212.272793006,1,11885734,25,2238082,1
34212.275873964,2,11885403,95,2238100,-1
34212.285670858,3,11885649,50,2238100,1
34212.286666118,1,11885735,25,2238114,-1
34212.302545414,1,11885736,100,2238114,-1
34212.306304763,1,11885737,25,2238118,-1
34212.306492549,4,11885648,25,2238105,-1
34212.339225097,1,11885738,200,2238119,-1
34212.339842592,1,11885739,200,2238095,1
34212.354346872,1,11885740,200,2238093,1
34212.357452077,1,11885741,25,2238087,1
34212.359076823,3,11885467,1000,2238100,-1
34212.365316014,1,11885742,10,2238093,1
34212.366782824,3,11885695,200,2238100,-1
34212.374783605,1,11885743,10,2238101,-1
34212.397465971,1,11885744,500,2238086,1
34212.408603394,1,11885745,10,2238092,1
34212.421864061,2,11885653,12,2238100,-1
34212.451756495,1,11885746,100,2238092,1
34212.466592960,3,11885736,100,2238100,-1
34212.471535114,1,11885747,10,2238107,-1
34212.473460703,1,11885748,10,2238119,-1
34212.481085032,1,11885749,100,2238116,-1
34212.514138998,4,11885511,25,2238100,1
34212.531363125,4,11885667,10,2238105,1
34212.547404710,4,11885703,10,2238103,-1
34212.552261004,3,11885710,200,2238100,1
34212.553562703,4,11885526,10,2238101,-1
34212.579805411,1,11885750,25,2238090,1
34212.601900616,2,11885688,250,2238100,-1
34212.607114239,4,11885591,25,2238101,-1
34212.633218559,1,11885751,100,2238094,1
34212.640277530,2,11885634,487,2238100,-1
34212.653663455,1,11885752,100,2238094,1
34212.669318590,1,11885753,100,2238111,-1
34212.670493238,3,11885691,100,2238100,1
34212.684897057,2,11885479,25,2238100,1
34212.690902553,1,11885754,200,2238081,1
34212.706973393,1,11885755,200,2238087,1
34212.735933557,1,11885756,100,2238082,1
34212.745785341,4,11885383,10,2238097,1
34212.746295989,2,11885346,6,2238100,1
34212.747228786,4,11885322,10,2238103,1
34212.752940891,1,11885757,25,2238104,-1
34212.755211721,3,11885435,25,2238100,-1
34212.758607961,1,11885758,25,2238080,1
34212.775985725,1,11885759,200,2238086,1
34212.776277677,1,11885760,50,2238108,-1
34212.787806263,1,11885761,1000,2238089,1
34212.792873848,1,11885762,25,2238120,-1
34212.793875139,1,11885763,500,2238084,1
34212.851133692,4,11885664,25,2238095,1
34212.851187446,1,11885764,10,2238112,-1
34212.873464630,1,11885765,100,2238083,1
34212.877607318,1,11885766,25,2238105,-1
34212.881365453,1,11885767,500,2238112,-1
34212.884691209,2,11885753,50,2238100,-1
34212.910825459,1,11885768,200,2238089,1
34212.917583931,2,11885698,100,2238100,-1
34212.927707879,1,11885769,25,2238092,1
34212.934061333,1,11885770,10,2238084,1
34212.938469978,1,11885771,200,2238104,-1
34212.958634969,1,11885772,200,2238106,-1
34212.972495379,2,11885701,5,2238100,1
34212.981306483,4,11885620,50,2238097,1
34212.986692203,3,11885708,10,2238100,1
34212.987682732,1,11885773,50,2238087,1
34213.014154415,1,11885774,100,2238097,1
34213.026454389,2,11885437,2,2238100,-1
34213.035473442,4,11885697,10,2238102,-1
34213.039402616,3,11885774,100,2238100,1
34213.047822764,1,11885775,200,2238111,-1
34213.061440733,2,11885293,12,2238100,-1
34213.066529982,4,11885534,10,2238098,-1
34213.068308586,1,11885776,25,2238096,1
34213.084458138,4,11885715,25,2238100,-1
34213.095409929,2,11885591,12,2238100,-1
34213.101305775,1,11885777,200,2238103,-1
34213.117965559,1,11885778,10,2238103,-1
34213.122147186,1,11885779,100,2238084,1
34213.132566445,1,11885780,50,2238084,1
34213.174035189,1,11885781,100,2238083,1
34213.182440893,4,11885610,10,2238101,-1
34213.187768529,3,11885422,50,2238100,-1
34213.192160676,3,11885198,390,2238100,-1
34213.193370331,1,11885782,10,2238087,1
34213.198753183,1,11885783,100,2238115,-1
34213.201833043,4,11885376,10,2238096,1
34213.215577859,4,11885307,10,2238095,-1
34213.215636502,1,11885784,100,2238115,-1
34213.235945341,2,11885593,100,2238100,-1
34213.239552171,2,11885720,12,2238100,-1
34213.250754713,1,11885785,10,2238103,-1
34213.250894444,1,11885786,25,2238099,1
34213.261353406,1,11885787,50,2238097,1
34213.267578905,1,11885788,200,2238095,1
34213.273471570,1,11885789,25,2238119,-1
34213.276964754,1,11885790,10,2238101,-1
34213.295779158,1,11885791,100,2238119,-1
34213.303860351,1,11885792,100,2238117,-1
34213.313314851,3,11885593,100,2238100,-1
34213.315953280,1,11885793,10,2238118,-1
34213.338291074,1,11885794,500,2238120,-1
34213.342549244,1,11885795,100,2238107,-1
34213.348313748,2,11885718,500,2238100,-1
34213.352456077,3,11885702,100,2238100,-1
34213.358775982,3,11885531,100,2238100,1
34213.390915703,2,11885747,5,2238100,-1
34213.395382568,4,11885355,3,2238099,1
34213.407116925,1,11885796,10,2238093,1
34213.413893320,4,11885605,10,2238098,-1
34213.422031350,1,11885797,100,2238112,-1
34213.423951613,2,11885786,12,2238100,1
34213.424609438,2,11885325,12,2238100,1
34213.432864379,7,0,0,0,0
34213.448230241,3,11885645,500,2238100,-1
34213.451343041,2,11885619,5,2238100,1
34213.460613764,1,11885798,500,2238115,-1
34213.474709981,3,11885677,10,2238100,-1
34213.489949754,3,11885242,25,2238100,-1
34213.497028418,1,11885799,10,2238088,1
34213.500483267,2,11885750,12,2238100,1
34213.520923448,1,11885800,200,2238096,1
34213.526705726,3,11885421,10,2238100,-1
34213.544712519,1,11885801,25,2238097,1
34213.557272191,2,11885424,50,2238100,-1
34213.558916354,1,11885802,200,2238095,1
34213.564250636,1,11885803,100,2238101,-1
34213.578954000,2,11885269,12,2238100,-1
34213.579839889,4,11885364,10,2238101,1
34213.594077458,2,11885660,500,2238100,1
34213.594672940,3,11885713,200,2238100,1
34213.615532634,1,11885804,500,2238111,-1
34213.615611970,2,11885347,50,2238100,-1
34213.627661539,1,11885805,500,2238112,-1
34213.642874119,1,11885806,10,2238103,-1
34213.646946180,3,11885332,40,2238100,-1
34213.654295662,1,11885807,50,2238117,-1
34213.664393039,4,11885639,13,2238098,1
34213.682244592,1,11885808,200,2238098,1
34213.685252352,1,11885809,25,2238085,1
34213.698602993,4,11885792,50,2238104,-1
34213.706940825,2,11885636,100,2238100,1
34213.725551648,1,11885810,100,2238087,1
34213.728396963,2,11885801,12,2238100,1
34213.743472525,1,11885811,10,2238114,-1
34213.744114644,1,11885812,50,2238103,-1
34213.751585517,2,11885544,5,2238100,1
34213.772143923,2,11885569,5,2238100,1
34213.783824121,3,11885556,100,2238100,1
34213.801186148,1,11885813,1000,2238105,-1
34213.808384869,2,11885582,50,2238100,-1
34213.814797165,4,11885524,100,2238096,1
34213.824000158,1,11885814,100,2238102,-1
34213.825252868,1,11885815,10,2238116,-1
34213.826794518,1,11885816,25,2238110,-1
34213.843894013,1,11885817,200,2238103,-1
34213.849299564,2,11885502,7,2238100,-1
34213.864502364,3,11885683,50,2238100,-1
34213.865927332,2,11885771,100,2238100,-1
34213.871904418,4,11885491,10,2238104,1
34213.882825820,1,11885818,100,2238111,-1
34213.914545621,3,11885709,1000,2238100,1
34213.915472586,1,11885819,100,2238118,-1
34213.925798421,4,11885643,25,2238095,1
34213.957332300,3,11885618,25,2238100,-1
34213.980049395,4,11885376,40,2238099,1
34213.995502627,3,11885669,100,2238100,1
34214.001376625,2,11885549,100,2238100,-1
34214.010265643,4,11885506,10,2238101,-1
34214.010509153,1,11885820,1000,2238096,1
34214.018313196,1,11885821,50,2238095,1
34214.023543467,2,11885494,6,2238100,-1
34214.025545771,1,11885822,10,2238089,1
34214.047896066,4,11885326,10,2238098,-1
34214.061844725,1,11885823,25,2238104,-1
34214.065676916,1,11885824,100,2238086,1
34214.090180240,2,11885674,12,2238100,-1
34214.101422540,2,11885789,12,2238100,-1
34214.102764385,1,11885825,50,2238095,1
34214.144969394,2,11885563,50,2238100,1
34214.177502025,1,11885826,25,2238120,-1
34214.213286791,1,11885827,1000,2238613,-1
34214.231766196,3,11885459,500,2238600,1
34214.232231712,2,11885478,50,2238600,-1
34214.233171689,3,11885758,25,2238600,1
34214.241301792,1,11885828,100,2238611,-1
34214.280243794,1,11885829,25,2238611,-1
34214.312183841,4,11885341,25,2238595,-1
34214.321568865,1,11885830,100,2238586,1
34214.333492271,1,11885831,100,2238597,1
34214.355801633,1,11885832,1000,2238588,1
34214.360523717,1,11885833,100,2238596,1
34214.388051240,1,11885834,100,2238591,1
34214.400402359,3,11885701,5,2238600,1
34214.404014620,1,11885835,10,2238612,-1
34214.410803865,2,11885153,1,2238600,1
34214.412986505,1,11885836,100,2238619,-1
34214.414855550,3,11885731,100,2238600,-1
34214.426324660,1,11885837,10,2238597,1
34214.453439731,4,11885763,50,2238598,1
34214.472256607,4,11885735,25,2238599,-1
34214.483672233,1,11885838,200,2238602,-1
34214.487573062,1,11885839,100,2238583,1
34214.492058957,4,11885410,10,2238601,1
34214.499660598,1,11885840,200,2238603,-1
34214.516146175,1,11885841,500,2238603,-1
34214.518338647,1,11885842,100,2238599,1
34214.534844324,2,11885503,50,2238600,1
34214.553201913,1,11885843,200,2238602,-1
34214.560534837,1,11885844,100,2238604,-1
34214.569184505,1,11885845,50,2238587,1
34214.588003019,1,11885846,50,2238602,-1
34214.597842967,2,11885659,125,2238600,1
34214.598379118,1,11885847,200,2238608,-1
34214.613866066,1,11885848,200,2238614,-1
34214.623521678,4,11885792,10,2238603,-1
34214.627499530,1,11885849,200,2238581,1
34214.629651464,2,11885438,250,2238600,-1
34214.634042581,2,11885381,12,2238600,-1
34214.636828515,1,11885850,100,2238619,-1
34214.668952820,1,11885851,100,2238595,1
34214.678199312,4,11885633,25,2238605,1
34214.679761178,3,11885659,125,2238600,1
34214.699330034,1,11885852,200,2238593,1
34214.703508730,2,11885591,6,2238600,-1
34214.712665697,2,11885503,25,2238600,1
34214.722239510,1,11885853,100,2238602,-1
34214.747490997,2,11885590,50,2238600,-1
34214.757270532,3,11885810,100,2238600,1
34214.761297946,1,11885854,50,2238599,1
34214.762063854,1,11885855,25,2238615,-1
34214.770875175,1,11885856,25,2238593,1
34214.772788555,3,11885506,240,2238600,-1
34214.791596704,1,11885857,500,2238591,1
34214.791808876,1,11885858,500,2238589,1
34214.795448352,3,11885727,100,2238600,-1
34214.797328045,3,11885704,10,2238600,-1
34214.818670300,1,11885859,200,2238595,1
34214.820798288,1,11885860,500,2238608,-1
34214.835198716,4,11885471,50,2238600,1
34214.838037896,1,11885861,1000,2238583,1
34214.859738939,1,11885862,10,2238620,-1
34214.866844188,2,11885627,250,2238600,1
34214.871532489,1,11885863,100,2238617,-1
34214.884107978,1,11885864,100,2238619,-1
34214.886429816,1,11885865,25,2238587,1
34214.891964066,1,11885866,100,2238609,-1
34214.893406585,1,11885867,100,2238608,-1
34214.899666202,1,11885868,100,2238614,-1
34214.915988380,1,11885869,25,2238585,1
34214.926354755,1,11885870,500,2238591,1
34214.927390700,1,11885871,25,2238589,1
34214.931384158,3,11885743,10,2238600,-1
34214.950056420,2,11885343,50,2238600,1
34215.014465848,3,11885865,25,2238600,1
34215.017492255,1,11885872,500,2238613,-1
34215.034744184,1,11885873,25,2238587,1
34215.047593695,1,11885874,50,2238615,-1
34215.048491584,1,11885875,100,2238607,-1
34215.067661011,1,11885876,500,2238590,1
34215.067758294,3,11885509,500,2238600,-1
34215.070313549,3,11885788,200,2238600,1
34215.085393352,1,11885877,200,2238581,1
34215.110922320,4,11885501,10,2238604,1
34215.135427627,1,11885878,500,2238607,-1
34215.136085919,1,11885879,500,2238619,-1
34215.146274784,1,11885880,200,2238598,1
34215.155522145,1,11885881,25,2238610,-1
34215.158962631,1,11885882,10,2238617,-1
34215.162919344,1,11885883,100,2238595,1
34215.169425033,4,11885844,10,2238598,-1
34215.173132151,2,11885360,25,2238600,-1
34215.182388228,2,11885625,50,2238600,-1
34215.195003260,1,11885884,10,2238585,1
34215.200098806,2,11885868,50,2238600,-1
34215.208520594,1,11885885,25,2238597,1
34215.229806414,3,11885762,25,2238600,-1
34215.245525272,3,11885837,10,2238600,1
34215.247450522,4,11885775,10,2238601,-1
34215.271622975,2,11885549,50,2238600,-1
34215.283617630,4,11885358,10,2238605,1
34215.291333855,1,11885886,100,2238584,1
34215.305682854,1,11885887,200,2238583,1
34215.309628301,1,11885888,10,2238585,1
34215.319813380,1,11885889,200,2238613,-1
34215.324866361,1,11885890,100,2238589,1
34215.331107155,1,11885891,10,2238585,1
34215.348278872,1,11885892,10,2238580,1
34215.351762322,1,11885893,100,2238599,1
34215.353428731,1,11885894,25,2238582,1
34215.365360456,3,11885720,13,2238600,-1
34215.376223537,1,11885895,10,2238615,-1
34215.376270304,3,11885880,200,2238600,1
34215.379143123,1,11885896,10,2238586,1
34215.379289793,2,11885261,95,2238600,-1
34215.381781689,3,11885828,100,2238600,-1
34215.392691367,1,11885897,50,2238589,1
34215.402547412,4,11885550,10,2238596,-1
34215.405192383,1,11885898,100,2238587,1
34215.405312921,1,11885899,50,2238620,-1
34215.406009973,1,11885900,100,2238604,-1
34215.421676620,2,11885434,5,2238600,1
34215.453626920,4,11885755,10,2238597,1
34215.457662288,4,11885489,100,2238605,-1
34215.464242606,2,11885681,12,2238600,-1
34215.470201206,3,11885629,50,2238600,-1
34215.479055634,1,11885901,25,2238590,1
34215.484650504,1,11885902,100,2238588,1
34215.486907119,2,11885419,5,2238600,-1
34215.512599894,4,11885782,10,2238597,1
34215.515858947,3,11885641,200,2238600,1
34215.531550537,3,11885791,100,2238600,-1
34215.531790322,1,11885903,100,2238593,1
34215.555502394,1,11885904,200,2238580,1
34215.562872798,2,11885264,250,2238600,1
34215.583264761,1,11885905,10,2238593,1
34215.585172442,3,11885392,25,2238600,-1
34215.587868377,3,11885486,10,2238600,1
34215.589661544,1,11885906,25,2238590,1
34215.595608530,1,11885907,500,2238603,-1
34215.600064871,1,11885908,100,2238617,-1
34215.605746426,4,11885613,10,2238601,-1
34215.611322058,4,11885479,25,2238597,1
34215.619370717,1,11885909,25,2238615,-1
34215.627629326,1,11885910,10,2238607,-1
34215.629731918,2,11885779,50,2238600,1
34215.634420086,1,11885911,100,2238612,-1
34215.638099046,1,11885912,100,2238596,1
34215.646437139,1,11885913,100,2238612,-1
34215.653143598,2,11885737,12,2238600,-1
34215.658010347,1,11885914,500,2238602,-1
34215.662495340,1,11885915,100,2238591,1
34215.691366850,1,11885916,10,2238599,1
34215.692335327,1,11885917,500,2238583,1
34215.713210562,1,11885918,1000,2238617,-1
34215.723954230,1,11885919,10,2238603,-1
34215.732454853,3,11885451,200,2238600,1
34215.746267128,1,11885920,1000,2238601,-1
34215.763216507,1,11885921,100,2238617,-1
34215.766618061,1,11885922,25,2238595,1
34215.768626799,1,11885923,25,2238594,1
34215.782486372,1,11885924,100,2238615,-1
34215.792279249,1,11885925,50,2238603,-1
34215.795519421,2,11885613,95,2238600,-1
34215.802159079,1,11885926,100,2238601,-1
34215.817727874,1,11885927,100,2238587,1
34215.861076895,4,11885611,50,2238604,1
34215.866688503,4,11885495,50,2238600,1
34215.877627087,1,11885928,200,2238611,-1
34215.877657982,1,11885929,100,2238599,1
34215.897983964,2,11885632,5,2238600,1
34215.902579428,2,11885903,50,2238600,1
34215.909813719,1,11885930,100,2238601,-1
34215.930483671,3,11885870,500,2238600,1
34215.933143642,3,11885364,3,2238600,1
34215.937425873,4,11885906,25,2238596,1
34215.950678909,1,11885931,200,2238583,1
34215.966043663,1,11885932,50,2238603,-1
34215.977223515,4,11885517,50,2238596,-1
34215.983804569,1,11885933,10,2238597,1
34216.033953218,4,11885740,50,2238599,1
34216.036442654,1,11885934,500,2238595,1
34216.046481536,3,11885747,5,2238600,-1
34216.067034148,3,11885338,200,2238600,-1
34216.077362015,3,11885805,500,2238600,-1
34216.087972858,4,11885867,50,2238598,-1
34216.090971673,1,11885935,500,2238619,-1
34216.104621611,1,11885936,100,2238613,-1
34216.104638410,2,11885814,50,2238600,-1
34216.143683671,1,11885937,100,2238583,1
34216.152618596,1,11885938,10,2238611,-1
34216.181246341,1,11885939,100,2238605,-1
34216.182823068,3,11885269,13,2238600,-1
34216.191958022,7,0,0,0,0
34216.193275797,3,11885913,100,2238600,-1
34216.203247472,1,11885940,1000,2238602,-1
34216.207299292,1,11885941,500,2238598,1
34216.222262114,3,11885705,200,2238600,1
34216.263860256,3,11885244,5,2238600,1
34216.271799724,2,11885770,5,2238600,1
34216.285976096,2,11885681,6,2238600,-1
34216.289294025,3,11885823,25,2238600,-1
34216.290317892,3,11885318,75,2238600,1
34216.309276415,1,11885942,10,2238581,1
34216.321182227,1,11885943,200,2238593,1
34216.321273972,2,11885485,5,2238600,1
34216.325998932,2,11885522,45,2238600,1
34216.352033853,4,11885537,100,2238596,1
34216.391293429,2,11885487,25,2238600,-1
34216.401154462,1,11885944,100,2238587,1
34216.412801473,2,11885804,250,2238600,-1
34216.427755863,2,11885383,120,2238600,1
34216.442794523,2,11885674,6,2238600,-1
34216.452800314,1,11885945,10,2238597,1
34216.463056051,1,11885946,100,2238609,-1
34216.464049319,1,11885947,100,2238610,-1
34216.465096718,4,11885548,10,2238595,-1
34216.470102114,3,11885930,100,2238600,-1
34216.470762782,2,11885441,7,2238600,1
34216.484767048,2,11885429,100,2238600,-1
34216.486759661,1,11885948,10,2238611,-1
34216.488138681,1,11885949,10,2238602,-1
34216.489470763,4,11885526,10,2238605,-1
34216.489471618,4,11885699,25,2238602,-1
34216.490978162,1,11885950,100,2238620,-1
34216.493333354,3,11885621,50,2238600,-1
34216.493707610,4,11885587,100,2238604,1
34216.501738807,1,11885951,100,2238603,-1
34216.504758976,1,11885952,500,2238603,-1
34216.516045332,1,11885953,100,2238597,1
34216.519184219,2,11885802,100,2238600,1
34216.527477145,2,11885516,5,2238600,1
34216.532919013,7,0,0,0,0
34216.538604039,2,11885366,50,2238600,-1
34216.541752862,2,11885842,50,2238600,1
34216.542435216,1,11885954,10,2238609,-1
34216.558434913,1,11885955,500,2238587,1
34216.573701224,2,11885722,100,2238600,-1
34216.582588637,1,11885956,200,2238619,-1
34216.590608045,4,11885525,10,2238601,1
34216.592600759,2,11885838,100,2238600,-1
34216.599079856,1,11885957,10,2238595,1
34216.607462991,4,11885800,25,2238598,1
34216.618801715,1,11885958,200,2238612,-1
34216.625777871,1,11885959,100,2238590,1
34216.626687433,3,11885384,50,2238600,1
34216.636757158,1,11885960,100,2238594,1
34216.637640937,4,11885206,100,2238601,1
34216.648942990,1,11885961,100,2238617,-1
34216.660237030,1,11885962,25,2238580,1
34216.678039140,1,11885963,1000,2238608,-1
34216.688861829,7,0,0,0,0
34216.717855398,1,11885964,100,2238606,-1
34216.739220222,1,11885965,200,2238588,1
34216.746429198,1,11885966,50,2238606,-1
34216.747630934,1,11885967,25,2238590,1
34216.751105892,3,11885829,25,2238600,-1
34216.753558036,4,11885961,50,2238595,-1
34216.780955671,3,11885326,35,2238600,-1
34216.785352264,1,11885968,10,2238604,-1
34216.807442872,1,11885969,100,2238586,1
34216.808328384,1,11885970,10,2238584,1
34216.823001156,1,11885971,50,2238610,-1
34216.845275318,1,11885972,10,2238615,-1
34216.849640818,1,11885973,25,2238596,1
34216.850051708,3,11885264,250,2238600,1
34216.851798963,1,11885974,100,2238604,-1
34216.859786788,3,11885750,13,2238600,1
34216.873693423,1,11885975,10,2238605,-1
34216.874834965,1,11885976,10,2238592,1
34216.892544877,2,11885201,25,2238600,-1
34216.898242295,1,11885977,100,2238608,-1
34216.911307836,1,11885978,1000,2238591,1
34216.914149444,1,11885979,100,2238583,1
34216.916240235,2,11885494,3,2238600,-1
34216.918845889,1,11885980,100,2238595,1
34216.928429194,1,11885981,50,2238617,-1
34216.938461578,1,11885982,100,2238602,-1
34216.948786261,1,11885983,100,2238612,-1
34216.951622745,1,11885984,100,2238598,1
34216.955503511,1,11885985,25,2238586,1
34216.985131939,1,11885986,100,2238599,1
34216.999848878,1,11885987,100,2238619,-1
34217.004494539,1,11885988,500,2238603,-1
34217.005892740,1,11885989,100,2238593,1
34217.031862388,2,11885772,100,2238600,-1
34217.035450251,3,11885983,100,2238600,-1
34217.048207427,1,11885990,1000,2238618,-1
34217.070737096,3,11885879,500,2238600,-1
34217.071438194,4,11885953,50,2238597,1
34217.080579965,1,11885991,10,2238581,1
34217.116506207,3,11885944,100,2238600,1
34217.128048333,4,11885522,10,2238603,1
34217.132895858,1,11885992,25,2238607,-1
34217.134639429,2,11885964,50,2238600,-1
34217.140717218,2,11885722,50,2238600,-1
34217.159854800,1,11885993,25,2238594,1
34217.167481183,2,11885684,50,2238600,-1
34217.193688166,3,11885644,100,2238600,-1
34217.239286568,1,11885994,1000,2238620,-1
34217.243210505,4,11885666,25,2238601,-1
34217.266071302,4,11885206,50,2238598,1
34217.279182305,1,11885995,100,2238582,1
34217.299430471,2,11885819,50,2238600,-1
34217.328554737,2,11885581,125,2238600,1
34217.345529073,1,11885996,100,2238605,-1
34217.358615442,1,11885997,100,2238603,-1
34217.364766016,1,11885998,100,2238606,-1
34217.364978735,1,11885999,25,2238620,-1
34217.366528006,1,11886000,200,2238604,-1
34217.368004788,1,11886001,100,2238587,1
34217.369170525,3,11885298,925,2238600,-1
34217.370588224,1,11886002,500,2238599,1
34217.371712511,1,11886003,10,2238593,1
34217.385970007,3,11885729,100,2238600,-1
34217.390001030,1,11886004,10,2238618,-1
34217.407426433,1,11886005,10,2238605,-1
34217.409966492,1,11886006,25,2238610,-1
34217.431085321,4,11885428,5,2238596,1
34217.433628084,1,11886007,50,2238580,1
34217.438098669,1,11886008,10,2238580,1
34217.443695824,1,11886009,500,2238605,-1
34217.455316481,1,11886010,500,2238591,1
34217.466155640,3,11885368,50,2238600,-1
34217.481707795,4,11885495,10,2238601,1
34217.487626261,4,11885348,10,2238601,1
34217.519711882,1,11886011,200,2238594,1
34217.524059927,1,11886012,200,2238620,-1
34217.528116555,2,11885646,50,2238600,1
34217.532948420,2,11885948,5,2238600,-1
34217.540551432,1,11886013,100,2238617,-1
34217.552376773,3,11885630,90,2238600,-1
34217.556866390,4,11885802,25,2238597,1
34217.582237332,1,11886014,100,2238590,1
34217.600270735,4,11885869,10,2238598,1
34217.600845604,4,11885487,10,2238595,-1
34217.612756911,1,11886015,10,2238581,1
34217.630923819,1,11886016,10,2238605,-1
34217.631725787,3,11885502,8,2238600,-1
34217.646225275,1,11886017,100,2238616,-1
34217.650340162,2,11885706,12,2238600,-1
34217.651519743,2,11885541,20,2238600,1
34217.658517341,3,11885908,100,2238600,-1
34217.666595201,4,11885960,10,2238598,1
34217.672105954,4,11885981,10,2238597,-1
34217.685697990,1,11886018,200,2238606,-1
34217.722989754,1,11886019,50,2238616,-1
34217.733258928,1,11886020,25,2238614,-1
34217.734406315,2,11885771,50,2238600,-1
34217.734690812,2,11885346,3,2238600,1
34217.737072241,4,11885562,25,2238605,1
34217.763551473,1,11886021,1000,2238581,1
34217.770164219,1,11886022,1000,2238601,-1
34217.784094566,2,11885746,50,2238600,1
34217.798031474,4,11885403,10,2238603,-1
34217.799096228,1,11886023,100,2238616,-1
34217.818203489,1,11886024,500,2238603,-1
34217.819182825,4,11885484,50,2238597,1
34217.869414909,7,0,0,0,0
34217.878798711,3,11885900,100,2238600,-1
34217.894186263,1,11886025,500,2238602,-1
34217.909066212,1,11886026,100,2238595,1
34217.960924188,1,11886027,200,2238618,-1
34217.976888568,1,11886028,25,2238611,-1
34217.980392773,2,11885793,5,2238600,-1
34217.981327413,3,11885665,25,2238600,-1
34218.024117284,3,11885895,10,2238600,-1
34218.034623854,1,11886029,50,2238602,-1
34218.038001336,2,11885461,5,2238600,1
34218.043814311,2,11885746,25,2238600,1
34218.048493299,2,11885673,100,2238600,1
34218.069482285,1,11886030,100,2238592,1
34218.077710298,1,11886031,100,2238606,-1
34218.096940093,4,11885398,10,2238602,1
34218.107225858,1,11886032,200,2238594,1
34218.132170623,3,11885575,25,2238600,-1
34218.137304252,1,11886033,100,2238607,-1
34218.143771078,1,11886034,10,2238584,1
34218.146172324,4,11885826,10,2238600,-1
34218.161757829,1,11886035,500,2238599,1
34218.173267568,2,11885380,25,2238600,-1
34218.174796025,1,11886036,100,2238614,-1
34218.185871881,3,11885393,100,2238600,-1
34218.208405697,4,11885725,10,2238600,-1
34218.236868764,2,11885522,17,2238600,1
34218.270562796,4,11885839,50,2238603,1
34218.285844711,1,11886037,100,2238589,1
34218.303189271,3,11885753,50,2238600,-1
34218.303332155,4,11885964,50,2238596,-1
34218.319035136,1,11886038,500,2238585,1
34218.338502936,2,11885404,25,2238600,1
34218.338874618,1,11886039,50,2238580,1
34218.343153038,4,11885216,10,2238600,-1
34218.343316275,2,11885455,5,2238600,-1
34218.355333268,1,11886040,50,2238612,-1
34218.363152331,3,11885436,475,2238600,1
34218.389236487,1,11886041,100,2238582,1
34218.392591605,2,11885707,25,2238600,-1
34218.404701332,4,11885409,15,2238596,1
34218.405640460,4,11885417,25,2238604,1
34218.431844826,1,11886042,200,2238590,1
34218.434225762,2,11885441,4,2238600,1
34218.436401854,1,11886043,500,2238614,-1
34218.446754270,1,11886044,100,2238608,-1
34218.449868679,1,11886045,10,2238608,-1
34218.473844128,1,11886046,200,2238617,-1
34218.483005677,4,11885889,10,2238601,-1
34218.485145786,3,11885888,10,2238600,1
34218.486525432,4,11885547,10,2238600,1
34218.493808557,1,11886047,10,2238583,1
34218.502410821,3,11885675,200,2238600,-1
34218.520571622,1,11886048,10,2238597,1
34218.520687674,1,11886049,50,2238581,1
34218.534248804,1,11886050,25,2238606,-1
34218.557067734,2,11885656,50,2238600,-1
34218.570025422,1,11886051,25,2238602,-1
34218.597355394,2,11885416,45,2238600,1
